ibge_city_id,ibge_id,name
1400100,140010005018,Buritis
1400100,140010005019,Marechal Rondon
1400100,140010005020,Asa Branca
1400100,140010005021,Cambará
1400100,140010005022,Tancredo Neves
1400100,140010005023,Caimbé
1400100,140010005024,Caranã
1400100,140010005025,Centenário
1400100,140010005026,Governador Aquilino Mota Duarte
1400100,140010005027,Operário
1400100,140010005028,Jardim Tropical
1400100,140010005029,Nova Canaã
1400100,140010005030,Jardim Equatorial
1400100,140010005031,Cauamé
1400100,140010005032,Alvorada
1400100,140010005033,Professora Araceli Souto Maior
1400100,140010005034,Bela Vista
1400100,140010005035,Cinturão Verde
1400100,140010005036,Dr. Silvio Leite
1400100,140010005037,Jardim Primavera
1400100,140010005038,Jóquei Clube
1400100,140010005039,Nova Cidade
1400100,140010005040,Pintolândia
1400100,140010005041,Dr. Silvio Botelho
1400100,140010005042,Santa Luzia
1400100,140010005043,Senador Hélio Campos
1400100,140010005044,Piscicultura
1400100,140010005045,Raiar do Sol
1400100,140010005046,Santa Tereza
1400100,140010005047,União
1400100,140010005048,Jardim Caranã
1400100,140010005049,Cidade Satélite
1400100,140010005050,Olímpico
1400100,140010005051,Doutor Airton Rocha
1400100,140010005052,Laura Moreira
1400100,140010005053,Murilo Teixeira Cidade
1400100,140010005054,5 de Outubro
1400100,140010005055,São Bento
1500107,150010705001,Centro
1500107,150010705002,São José
1500107,150010705003,São Lourenço
1500107,150010705004,Aviação
1500107,150010705005,Santa Rosa
1500107,150010705006,Algodoal
1500107,150010705007,São João
1500107,150010705008,Francilândia
1500107,150010705009,Cristo Redentor
1500107,150010705010,São Sebastião
1500107,150010705011,São Domingos da Angélica
1500107,150010705012,Mutirão
1500107,150010705013,Castanhal
1500107,150010705014,Santa Clara
1500305,150030505001,Capim Marinho
1500602,150060205001,Centro
1500602,150060205002,Esplanada do Xingu
1500602,150060205003,Jardim Uirapuru
1500602,150060205004,Jardim Independente II
1500602,150060205005,Brasília
1500602,150060205006,Liberdade
1500602,150060205007,Boa Esperança
1500602,150060205008,Colinas
1500602,150060205009,Sudam I
1500602,150060205010,Premem
1500602,150060205011,Sudam II
1500602,150060205012,Jardim Independente I
1500602,150060205013,Ibiza
1500602,150060205014,Bela Vista
1500602,150060205015,Multirão
1500602,150060205016,Jardim Altamira
1500602,150060205017,Aparecida
1500602,150060205018,Alberto Soares
1500602,150060205019,Nova Altamira
1501402,150140205001,Batista Campos
1501402,150140205002,Canudos
1501402,150140205003,Cidade Velha
1501402,150140205005,Cremação
1501402,150140205006,Guamá
1501402,150140205007,Jurunas
1501402,150140205009,Marco
1501402,150140205011,Nazaré
1501402,150140205013,Reduto
1501402,150140205015,São Bras
1501402,150140205019,Campina
1501402,150140205020,Umarizal
1501402,150140245026,Mangueirão
1501402,150140245032,Bengui
1501402,150140245033,Cabanagem
1501402,150140245034,Coqueiro
1501402,150140245035,Parque Verde
1501402,150140245036,Pratinha
1501402,150140245037,São Clemente
1501402,150140245038,Tapanã
1501402,150140245039,Una
1501402,150140250008,Marambaia
1501402,150140250016,Souza
1501402,150140250024,Curió-Utinga
1501402,150140250025,Val-de-Cães
1501402,150140250026,Mangueirão
1501402,150140250027,Universitário
1501402,150140250028,Castanheira
1501402,150140250029,Guanabara
1501402,150140250030,Águas Lindas
1501402,150140250031,Aurá
1501402,150140255001,Batista Campos
1501402,150140255002,Canudos
1501402,150140255003,Cidade Velha
1501402,150140255004,Condor
1501402,150140255005,Cremação
1501402,150140255006,Guamá
1501402,150140255007,Jurunas
1501402,150140255009,Marco
1501402,150140255015,São Bras
1501402,150140255018,Montese (Terra Firme)
1501402,150140255024,Curió Utinga
1501402,150140260040,Águas Negras
1501402,150140260041,Agulha
1501402,150140260042,Campina de Icoaraci
1501402,150140260043,Cruzeiro
1501402,150140260044,Maracacuera
1501402,150140260045,Paracuri
1501402,150140260046,Parque Guajará
1501402,150140260047,Ponta Grossa
1501402,150140260048,Tenoné
1501402,150140265053,Aeroporto
1501402,150140265054,Arirambá
1501402,150140265055,Carananduba
1501402,150140265056,Caruara
1501402,150140265057,Farol
1501402,150140265058,Mangueiras
1501402,150140265059,Maracajá
1501402,150140265060,Natal do Murubira
1501402,150140265061,Porto Arthur
1501402,150140265062,São Francisco
1501402,150140265063,Sucurijuquara
1501402,150140265064,Vila
1501402,150140265065,Praia Grande
